latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.59695,32.10396,319.43,1.01,1,2024-06-27,1208,A,71,6.1NRT,294.69,9.96,D
-14.57571,24.66135,310.31,2.94,1.63,2024-06-27,1208,A,38,6.1NRT,298,22.75,D
-13.61173,31.93781,322.46,1.01,1,2024-06-27,1208,A,75,6.1NRT,302.79,11.31,D
-13.57,32.165,317.17,1,1,2024-06-27,1208,A,59,6.1NRT,296.63,7.6,D
-12.58848,37.90208,328.19,1.88,1.34,2024-06-27,1208,A,75,6.1NRT,297.72,52.88,D
-14.55714,23.47492,314.78,3.64,1.79,2024-06-27,1208,A,63,6.1NRT,301.68,34.08,D
-13.50781,31.56663,319.18,1.02,1.01,2024-06-27,1208,A,72,6.1NRT,303.43,8.81,D
-13.50912,31.55733,328.88,1.03,1.01,2024-06-27,1208,A,82,6.1NRT,301.42,19.29,D
-12.28001,39.35178,309.37,2.47,1.51,2024-06-27,1208,A,38,6.1NRT,294.19,14.42,D
-13.41945,31.80281,333.09,1.01,1.01,2024-06-27,1208,A,86,6.1NRT,300.78,26.85,D
-13.42076,31.79362,316.33,1.01,1.01,2024-06-27,1208,A,67,6.1NRT,299.41,7.95,D
-13.70421,29.7447,310.4,1.22,1.1,2024-06-27,1208,A,51,6.1NRT,293.53,8.74,D
-14.27299,24.9551,315.55,2.76,1.59,2024-06-27,1208,A,65,6.1NRT,300.85,28.84,D
-14.09282,26.40074,347.05,2.12,1.41,2024-06-27,1208,A,94,6.1NRT,297.75,150.37,D
-13.47678,31.13343,318.81,1.05,1.02,2024-06-27,1208,A,64,6.1NRT,300.02,13.05,D
-14.08887,26.41294,337.08,2.11,1.41,2024-06-27,1208,A,88,6.1NRT,298.14,97.41,D
-14.0913,26.39358,331.4,2.12,1.41,2024-06-27,1208,A,84,6.1NRT,296.26,72.95,D
-14.51028,22.8566,314.31,4.05,1.87,2024-06-27,1208,A,49,6.1NRT,301.07,37.62,D
-13.89883,27.80962,324.45,1.64,1.26,2024-06-27,1208,A,79,6.1NRT,297.01,32.15,D
-13.90076,27.79469,327.46,1.65,1.26,2024-06-27,1208,A,82,6.1NRT,299.82,39.74,D
-13.94021,27.20829,328.47,1.82,1.32,2024-06-27,1208,A,83,6.1NRT,298.36,53.18,D
-13.87912,27.16163,367.23,1.83,1.33,2024-06-27,1208,A,100,6.1NRT,299.85,250.14,D
-13.88121,27.1451,321.16,1.84,1.33,2024-06-27,1208,A,63,6.1NRT,294.73,34.39,D
-14.0975,25.38588,310.42,2.54,1.53,2024-06-27,1208,A,38,6.1NRT,299,15.77,D
-14.10027,25.36272,309.8,2.55,1.54,2024-06-27,1208,A,36,6.1NRT,298.14,14.99,D
-14.17749,24.45297,312.6,3.02,1.65,2024-06-27,1208,A,59,6.1NRT,298.29,37.09,D
-12.28233,37.8654,311.1,1.89,1.34,2024-06-27,1208,A,57,6.1NRT,296.74,8.93,D
-12.26172,37.91468,318.54,1.91,1.35,2024-06-27,1208,A,74,6.1NRT,297.6,25.44,D
-13.77865,27.58775,356.28,1.7,1.28,2024-06-27,1208,A,98,6.1NRT,303.58,149.19,D
-13.78057,27.57228,335.12,1.7,1.28,2024-06-27,1208,A,87,6.1NRT,301.65,59.85,D
-12.27577,37.76037,321.26,1.86,1.33,2024-06-27,1208,A,73,6.1NRT,299.61,30.32,D
-14.12174,24.41838,313.48,3.03,1.66,2024-06-27,1208,A,62,6.1NRT,298.47,36.11,D
-12.25793,37.81931,312.92,1.88,1.34,2024-06-27,1208,A,47,6.1NRT,298.54,12.61,D
-13.73054,27.60589,320.67,1.69,1.28,2024-06-27,1208,A,65,6.1NRT,299.48,26.09,D
-14.02895,24.6987,311.02,2.87,1.62,2024-06-27,1208,A,54,6.1NRT,299.38,19.68,D
-13.66437,27.67459,321.82,1.67,1.27,2024-06-27,1208,A,66,6.1NRT,300.23,26.43,D
-13.66624,27.65947,358.2,1.67,1.27,2024-06-27,1208,A,99,6.1NRT,301.89,158.26,D
-12.07779,38.29675,331.89,2.06,1.4,2024-06-27,1208,A,70,6.1NRT,297.76,65.42,D
-13.66577,27.66944,341.04,1.67,1.27,2024-06-27,1208,A,91,6.1NRT,301.08,79.5,D
-13.66776,27.6543,334.07,1.67,1.27,2024-06-27,1208,A,87,6.1NRT,300.46,56.26,D
-12.08887,38.29333,328.98,2.06,1.4,2024-06-27,1208,A,61,6.1NRT,300.72,55.3,D
-12.07654,38.29104,322.33,2.06,1.4,2024-06-27,1208,A,62,6.1NRT,295.57,37.26,D
-12.16941,37.72864,313.23,1.86,1.33,2024-06-27,1208,A,56,6.1NRT,298.17,11.94,D
-12.99355,32.07734,322.4,1,1,2024-06-27,1208,A,78,6.1NRT,297.42,13.16,D
-12.99486,32.06826,313.18,1,1,2024-06-27,1208,A,16,6.1NRT,296.15,4.61,D
-13.97353,24.38822,310.1,3.03,1.66,2024-06-27,1208,A,49,6.1NRT,299.05,21.23,D
-13.74895,26.11489,312.21,2.2,1.44,2024-06-27,1208,A,25,6.1NRT,298.21,18.29,D
-13.75835,26.03407,309.45,2.23,1.45,2024-06-27,1208,A,24,6.1NRT,295.65,12.52,D
-13.74893,26.10836,317.26,2.2,1.44,2024-06-27,1208,A,70,6.1NRT,298.61,33.09,D
-13.75644,26.04781,313.56,2.23,1.45,2024-06-27,1208,A,63,6.1NRT,297.76,23.95,D
-13.98081,24.1832,310.01,3.14,1.68,2024-06-27,1208,A,42,6.1NRT,299.04,21.2,D
-13.92098,24.56732,313.46,2.93,1.63,2024-06-27,1208,A,62,6.1NRT,301.32,30.02,D
-13.43694,28.20395,318.89,1.51,1.21,2024-06-27,1208,A,55,6.1NRT,298.87,21.84,D
-13.31518,29.06132,328.07,1.32,1.14,2024-06-27,1208,A,76,6.1NRT,294.81,35.47,D
-13.31675,29.04937,331.79,1.32,1.14,2024-06-27,1208,A,75,6.1NRT,293.69,42.69,D
-13.75662,25.37192,310.06,2.52,1.53,2024-06-27,1208,A,42,6.1NRT,298.49,14.06,D
-13.25195,29.31019,316.73,1.27,1.12,2024-06-27,1208,A,0,6.1NRT,292.35,17.89,D
-13.45063,27.82557,321.02,1.61,1.25,2024-06-27,1208,A,77,6.1NRT,296.78,26.72,D
-13.72747,25.65664,310.72,2.39,1.49,2024-06-27,1208,A,53,6.1NRT,298.81,16.8,D
-13.6524,26.05019,336.74,2.22,1.44,2024-06-27,1208,A,88,6.1NRT,298.12,108.73,D
-13.65485,26.03027,310.16,2.23,1.45,2024-06-27,1208,A,44,6.1NRT,298.44,16.5,D
-13.66986,25.90806,315.33,2.28,1.46,2024-06-27,1208,A,67,6.1NRT,298.91,30.92,D
-14.04234,22.54923,315.34,4.22,1.9,2024-06-27,1208,A,43,6.1NRT,301.73,41.31,D
-13.31376,28.53522,312.27,1.43,1.18,2024-06-27,1208,A,54,6.1NRT,297.73,13.42,D
-13.31546,28.52215,310.39,1.43,1.18,2024-06-27,1208,A,54,6.1NRT,295.84,11.35,D
-13.40624,27.81942,315.54,1.61,1.25,2024-06-27,1208,A,41,6.1NRT,299.63,13.6,D
-14.02136,22.58552,321.3,4.19,1.9,2024-06-27,1208,A,75,6.1NRT,302.13,87.63,D
-13.61387,26.04564,311.87,2.22,1.44,2024-06-27,1208,A,58,6.1NRT,296.42,21.89,D
-13.25981,28.78666,311.67,1.37,1.16,2024-06-27,1208,A,56,6.1NRT,292.06,11.64,D
-13.46098,27.19987,310.83,1.8,1.31,2024-06-27,1208,A,55,6.1NRT,297.49,13.03,D
-11.90436,37.77345,318.57,1.89,1.34,2024-06-27,1208,A,74,6.1NRT,297.65,24.99,D
-13.53559,26.48577,314.08,2.04,1.39,2024-06-27,1208,A,65,6.1NRT,294.38,27.18,D
-13.83148,23.89424,314.73,3.3,1.72,2024-06-27,1208,A,66,6.1NRT,301.46,37.26,D
-14.0167,22.57759,322.09,4.19,1.9,2024-06-27,1208,A,74,6.1NRT,302.14,92.85,D
-13.25396,28.61214,316.54,1.41,1.18,2024-06-27,1208,A,63,6.1NRT,294.02,16.92,D
-13.53263,26.47853,309.88,2.04,1.39,2024-06-27,1208,A,43,6.1NRT,293.7,18.45,D
-13.39086,27.48994,338.17,1.7,1.28,2024-06-27,1208,A,90,6.1NRT,301.95,74.47,D
-13.39285,27.47455,322.22,1.71,1.28,2024-06-27,1208,A,48,6.1NRT,297.21,29.47,D
-13.8338,23.8875,314.32,3.3,1.72,2024-06-27,1208,A,65,6.1NRT,301.49,35.39,D
-13.37947,27.48846,342.55,1.7,1.28,2024-06-27,1208,A,92,6.1NRT,302.45,90.23,D
-13.38145,27.47307,321.09,1.71,1.28,2024-06-27,1208,A,45,6.1NRT,297.17,27.69,D
-13.57758,25.8042,313.59,2.31,1.47,2024-06-27,1208,A,63,6.1NRT,297.29,25.31,D
-13.27095,28.15518,316.78,1.52,1.22,2024-06-27,1208,A,54,6.1NRT,296.05,18.9,D
-13.5514,25.80119,310.26,2.31,1.47,2024-06-27,1208,A,39,6.1NRT,297.91,16.39,D
-13.55892,25.73797,319.54,2.34,1.48,2024-06-27,1208,A,73,6.1NRT,297.81,43.17,D
-13.56499,25.33662,318.76,2.52,1.53,2024-06-27,1208,A,72,6.1NRT,297.87,43.93,D
-11.78272,37.99033,318.05,1.98,1.37,2024-06-27,1208,A,53,6.1NRT,300.18,25.68,D
-13.54915,25.73168,314.05,2.34,1.48,2024-06-27,1208,A,23,6.1NRT,298.19,23.74,D
-13.12936,28.78216,321.37,1.37,1.16,2024-06-27,1208,A,58,6.1NRT,301.02,25.1,D
-13.57145,25.3324,310.9,2.52,1.53,2024-06-27,1208,A,56,6.1NRT,297.16,21.43,D
-13.3819,26.6574,310.82,1.97,1.37,2024-06-27,1208,A,52,6.1NRT,296.99,15.95,D
-13.38414,26.6395,321.7,1.98,1.37,2024-06-27,1208,A,77,6.1NRT,297.53,40.79,D
-13.61883,24.70009,310.14,2.83,1.61,2024-06-27,1208,A,47,6.1NRT,297.61,21.21,D
-13.62185,24.67432,311.12,2.84,1.61,2024-06-27,1208,A,55,6.1NRT,299.22,23.47,D
-13.48594,25.70269,310.1,2.35,1.48,2024-06-27,1208,A,45,6.1NRT,297.84,16.67,D
-13.63498,24.43505,315.16,2.97,1.64,2024-06-27,1208,A,67,6.1NRT,300.47,35.49,D
-13.39461,26.24569,322.29,2.12,1.42,2024-06-27,1208,A,65,6.1NRT,296.36,46.45,D
-13.3775,26.28213,326.99,2.11,1.41,2024-06-27,1208,A,80,6.1NRT,296.7,60.71,D
-13.37977,26.26304,322.09,2.12,1.41,2024-06-27,1208,A,77,6.1NRT,294.49,46.51,D
-13.38203,26.24405,318.68,2.12,1.42,2024-06-27,1208,A,70,6.1NRT,295.74,36.83,D
-13.56169,24.69326,320.27,2.83,1.61,2024-06-27,1208,A,75,6.1NRT,298.6,60.42,D
-13.56458,24.66753,309.68,2.84,1.61,2024-06-27,1208,A,46,6.1NRT,298.03,17.96,D
-13.37576,26.27501,333.61,2.11,1.41,2024-06-27,1208,A,70,6.1NRT,296.62,82.8,D
-13.55805,24.68586,322.63,2.83,1.61,2024-06-27,1208,A,77,6.1NRT,298.59,71.07,D
-13.20698,27.40639,313.49,1.72,1.29,2024-06-27,1208,A,42,6.1NRT,298.3,15.56,D
-13.24675,27.00176,313.37,1.85,1.33,2024-06-27,1208,A,48,6.1NRT,301.06,14.47,D
-13.55095,24.49908,312.55,2.93,1.63,2024-06-27,1208,A,62,6.1NRT,300.57,23.41,D
-13.55406,24.47235,317.72,2.94,1.63,2024-06-27,1208,A,71,6.1NRT,300.22,44.15,D
-13.50044,24.80728,308.33,2.76,1.59,2024-06-27,1208,A,42,6.1NRT,298.06,17.7,D
-13.06755,28.22654,328.91,1.49,1.21,2024-06-27,1208,A,71,6.1NRT,301.36,32.37,D
-13.16879,27.43281,313.09,1.71,1.28,2024-06-27,1208,A,44,6.1NRT,296.41,14.2,D
-13.17663,27.37057,327.8,1.73,1.29,2024-06-27,1208,A,83,6.1NRT,300.1,48.3,D
-13.71462,22.75836,314.45,4.03,1.86,2024-06-27,1208,A,66,6.1NRT,302.15,36.55,D
-13.16517,27.36909,313.68,1.73,1.29,2024-06-27,1208,A,67,6.1NRT,298.43,17.61,D
-13.44404,24.92515,316.72,2.7,1.57,2024-06-27,1208,A,70,6.1NRT,300.49,39.95,D
-13.69695,22.60661,334.21,4.14,1.88,2024-06-27,1208,A,87,6.1NRT,302.73,198.75,D
-13.70086,22.56899,331.6,4.17,1.89,2024-06-27,1208,A,85,6.1NRT,303.53,171.35,D
-13.45047,24.94611,311.52,2.69,1.57,2024-06-27,1208,A,50,6.1NRT,297.29,20.37,D
-13.45349,24.9214,314.7,2.7,1.57,2024-06-27,1208,A,66,6.1NRT,299.5,33.25,D
-13.19789,26.76502,336.74,1.92,1.35,2024-06-27,1208,A,89,6.1NRT,298.75,87.01,D
-13.20009,26.74768,315.01,1.93,1.36,2024-06-27,1208,A,69,6.1NRT,297.14,22.11,D
-13.69257,22.60215,336.39,4.14,1.88,2024-06-27,1208,A,88,6.1NRT,302.66,222.65,D
-13.69673,22.56458,327.37,4.17,1.89,2024-06-27,1208,A,82,6.1NRT,303.4,128.63,D
-13.17073,26.88373,314.03,1.88,1.34,2024-06-27,1208,A,67,6.1NRT,301.02,18.65,D
-13.16181,26.76038,316.13,1.92,1.35,2024-06-27,1208,A,46,6.1NRT,297.98,22.14,D
-11.40133,38.63048,313.93,2.25,1.45,2024-06-27,1208,A,37,6.1NRT,292.91,19.15,D
-11.40475,38.61065,337.5,2.24,1.45,2024-06-27,1208,A,89,6.1NRT,296.99,106.96,D
-13.01585,27.83244,313.96,1.59,1.24,2024-06-27,1208,A,49,6.1NRT,298.22,16.73,D
-13.14978,26.75887,315.6,1.92,1.35,2024-06-27,1208,A,65,6.1NRT,298.22,23.69,D
-13.1519,26.74159,311.83,1.93,1.36,2024-06-27,1208,A,33,6.1NRT,296.58,16.39,D
-13.47519,23.97852,307.26,3.21,1.7,2024-06-27,1208,A,16,6.1NRT,295.31,23.63,D
-13.50834,23.67941,312.29,3.39,1.74,2024-06-27,1208,A,62,6.1NRT,298.71,42.25,D
-13.01946,27.62375,318.04,1.65,1.26,2024-06-27,1208,A,40,6.1NRT,301.25,21.62,D
-13.0213,27.60891,325.61,1.65,1.26,2024-06-27,1208,A,81,6.1NRT,302.43,37.91,D
-13.11738,26.82488,334.21,1.9,1.35,2024-06-27,1208,A,87,6.1NRT,300.71,75.75,D
-13.11948,26.8075,326.29,1.9,1.35,2024-06-27,1208,A,81,6.1NRT,298.11,49.79,D
-13.27018,25.53216,310.71,2.41,1.5,2024-06-27,1208,A,56,6.1NRT,299.13,19.7,D
-11.40195,38.62348,325.38,2.25,1.45,2024-06-27,1208,A,75,6.1NRT,293.85,53.53,D
-11.40523,38.60358,327.9,2.24,1.45,2024-06-27,1208,A,82,6.1NRT,297.23,62.28,D
-12.53641,31.20701,307,1.03,1.02,2024-06-27,1208,A,0,6.1NRT,285.03,6.41,D
-13.14437,26.75116,319.31,1.92,1.35,2024-06-27,1208,A,70,6.1NRT,297.51,31.95,D
-13.01943,27.61691,325.34,1.65,1.26,2024-06-27,1208,A,81,6.1NRT,301.95,37.85,D
-13.12345,26.81862,312.11,1.9,1.35,2024-06-27,1208,A,59,6.1NRT,298.37,16.24,D
-13.47304,24.00016,311.36,3.19,1.69,2024-06-27,1208,A,60,6.1NRT,292.54,41.31,D
-13.51181,23.6724,310.13,3.39,1.74,2024-06-27,1208,A,56,6.1NRT,298.47,33.57,D
-13.1115,26.81705,337.5,1.9,1.35,2024-06-27,1208,A,89,6.1NRT,299.84,89.68,D
-13.27383,25.52569,310.13,2.41,1.5,2024-06-27,1208,A,55,6.1NRT,298.84,19.46,D
-12.99773,27.42975,347.19,1.7,1.28,2024-06-27,1208,A,94,6.1NRT,299.36,111.21,D
-13.02965,27.17808,311.99,1.78,1.31,2024-06-27,1208,A,63,6.1NRT,298.88,14.08,D
-13.03168,27.16206,316.07,1.78,1.31,2024-06-27,1208,A,71,6.1NRT,297.85,21.39,D
-13.05234,26.99811,333.33,1.83,1.33,2024-06-27,1208,A,87,6.1NRT,299.02,66.04,D
-13.05441,26.98159,324.1,1.84,1.33,2024-06-27,1208,A,80,6.1NRT,298.92,38.1,D
-11.31438,38.67115,316.16,2.28,1.46,2024-06-27,1208,A,37,6.1NRT,298.48,28.9,D
-11.31789,38.65071,313.07,2.27,1.46,2024-06-27,1208,A,33,6.1NRT,296.42,19.69,D
-11.47287,37.73689,323.44,1.91,1.35,2024-06-27,1208,A,74,6.1NRT,294.53,38.52,D
-13.04055,26.99671,316.18,1.83,1.33,2024-06-27,1208,A,66,6.1NRT,298.62,20.71,D
-13.04262,26.98009,321.94,1.84,1.33,2024-06-27,1208,A,78,6.1NRT,298.69,33.56,D
-13.54537,22.6532,316.57,4.08,1.87,2024-06-27,1208,A,70,6.1NRT,302.88,47.39,D
-11.69193,36.34296,316.57,1.5,1.21,2024-06-27,1208,A,54,6.1NRT,295.37,18.67,D
-12.91173,27.92697,335.52,1.56,1.23,2024-06-27,1208,A,88,6.1NRT,295.79,58.81,D
-12.30412,32.31716,315.44,1,1,2024-06-27,1208,A,70,6.1NRT,299.65,6.75,D
-12.95787,27.47133,325.23,1.68,1.28,2024-06-27,1208,A,81,6.1NRT,297.51,36.4,D
-13.52773,22.49963,317.98,4.19,1.9,2024-06-27,1208,A,72,6.1NRT,303.11,54.65,D
-12.35142,31.92734,334.44,1,1,2024-06-27,1208,A,88,6.1NRT,303.08,26.3,D
-12.98324,27.17196,314.92,1.78,1.31,2024-06-27,1208,A,69,6.1NRT,299.2,18.16,D
-12.9852,27.15599,321.72,1.78,1.31,2024-06-27,1208,A,77,6.1NRT,300.22,33.05,D
-12.95963,27.46652,324.42,1.68,1.28,2024-06-27,1208,A,80,6.1NRT,299.17,33.78,D
-12.89587,27.86233,316.67,1.57,1.24,2024-06-27,1208,A,56,6.1NRT,296.61,19.36,D
-12.98723,27.16752,313.79,1.78,1.31,2024-06-27,1208,A,38,6.1NRT,299.61,15.34,D
-13.5405,22.6488,317.58,4.08,1.87,2024-06-27,1208,A,72,6.1NRT,302.71,54.25,D
-12.9756,27.16619,332.28,1.78,1.31,2024-06-27,1208,A,86,6.1NRT,299.02,59.92,D
-12.97767,27.15022,326.76,1.78,1.31,2024-06-27,1208,A,82,6.1NRT,298.65,44.6,D
-12.31722,31.90724,314.27,1,1,2024-06-27,1208,A,60,6.1NRT,298.09,4.77,D
-12.31853,31.89818,324.91,1,1,2024-06-27,1208,A,81,6.1NRT,300.86,15.13,D
-12.8519,28.02737,312.53,1.53,1.22,2024-06-27,1208,A,34,6.1NRT,297.51,10.4,D
-12.94769,27.29143,332.86,1.74,1.29,2024-06-27,1208,A,86,6.1NRT,299.87,56.17,D
-12.94971,27.27576,342.32,1.74,1.29,2024-06-27,1208,A,92,6.1NRT,301.36,89.35,D
-12.96398,27.16479,346.45,1.78,1.31,2024-06-27,1208,A,94,6.1NRT,300.41,116.61,D
-12.96603,27.14886,324.44,1.78,1.31,2024-06-27,1208,A,80,6.1NRT,297.61,40.87,D
-13.06242,26.39013,315.42,2.04,1.39,2024-06-27,1208,A,69,6.1NRT,297.43,28.57,D
-13.12514,25.88747,311.3,2.24,1.45,2024-06-27,1208,A,58,6.1NRT,299.7,18.9,D
-13.12764,25.86732,325.11,2.25,1.45,2024-06-27,1208,A,80,6.1NRT,299.23,62.18,D
-13.52382,22.49551,317.15,4.19,1.9,2024-06-27,1208,A,71,6.1NRT,303.06,50.7,D
-12.92076,27.31959,328.64,1.73,1.29,2024-06-27,1208,A,61,6.1NRT,297.01,41.94,D
-12.92273,27.30405,351.23,1.73,1.29,2024-06-27,1208,A,96,6.1NRT,298.67,125,D
-13.0377,26.38687,314.28,2.04,1.39,2024-06-27,1208,A,66,6.1NRT,296.48,24.89,D
-13.24889,24.63125,317.72,2.83,1.61,2024-06-27,1208,A,72,6.1NRT,300.92,45.3,D
-12.42256,30.97368,314.22,1.05,1.02,2024-06-27,1208,A,60,6.1NRT,287.75,12.47,D
-12.42389,30.9642,338,1.05,1.02,2024-06-27,1208,A,78,6.1NRT,292.29,41.88,D
-12.91719,27.25554,315.31,1.75,1.3,2024-06-27,1208,A,52,6.1NRT,298.21,16.59,D
-13.14245,25.41511,307.58,2.45,1.51,2024-06-27,1208,A,33,6.1NRT,296.57,15.04,D
-13.14508,25.39296,308.19,2.46,1.51,2024-06-27,1208,A,44,6.1NRT,296.88,17.38,D
-12.89591,27.33202,323.89,1.72,1.29,2024-06-27,1208,A,79,6.1NRT,294.54,34.9,D
-12.89785,27.31655,335.38,1.73,1.29,2024-06-27,1208,A,88,6.1NRT,299.05,67.95,D
-12.89979,27.30106,329.42,1.73,1.29,2024-06-27,1208,A,78,6.1NRT,296.74,47.86,D
-12.93786,26.99546,333.61,1.83,1.32,2024-06-27,1208,A,87,6.1NRT,300.74,68.3,D
-12.95239,26.87801,318.6,1.87,1.34,2024-06-27,1208,A,73,6.1NRT,300.9,27.56,D
-13.37996,23.19938,316.6,3.68,1.8,2024-06-27,1208,A,71,6.1NRT,297.66,62.65,D
-12.49449,30.20084,326.99,1.12,1.05,2024-06-27,1208,A,75,6.1NRT,304.87,22.48,D
-12.92841,27.00383,311.85,1.82,1.32,2024-06-27,1208,A,54,6.1NRT,299.53,12.49,D
-12.93056,26.98737,312.42,1.83,1.32,2024-06-27,1208,A,43,6.1NRT,297.31,13.05,D
-12.93493,26.95397,312.11,1.84,1.33,2024-06-27,1208,A,34,6.1NRT,299.22,14.38,D
-13.0167,26.22503,310.46,2.1,1.41,2024-06-27,1208,A,57,6.1NRT,298.47,18.16,D
-12.2637,31.69788,329.89,1.01,1,2024-06-27,1208,A,85,6.1NRT,298.77,23.53,D
-12.60847,29.23467,312.95,1.26,1.12,2024-06-27,1208,A,59,6.1NRT,290.17,12.6,D
-12.92215,26.86695,322.83,1.87,1.34,2024-06-27,1208,A,38,6.1NRT,298.38,30.42,D
-12.92434,26.84992,336.18,1.87,1.34,2024-06-27,1208,A,79,6.1NRT,302.33,73.09,D
-13.18107,24.79469,315.7,2.74,1.58,2024-06-27,1208,A,69,6.1NRT,300.65,34.01,D
-13.36693,23.22384,312.14,3.66,1.79,2024-06-27,1208,A,62,6.1NRT,297.68,38.6,D
-13.37077,23.19055,312.6,3.68,1.8,2024-06-27,1208,A,63,6.1NRT,297.65,40.4,D
-12.25479,31.69653,325.49,1.01,1,2024-06-27,1208,A,82,6.1NRT,296.88,18.42,D
-12.68877,28.5626,306.68,1.4,1.17,2024-06-27,1208,A,0,6.1NRT,293.14,7.1,D
-12.91245,26.84842,332.09,1.87,1.34,2024-06-27,1208,A,71,6.1NRT,300.02,59.24,D
-12.96366,26.44456,316.95,2.02,1.38,2024-06-27,1208,A,71,6.1NRT,297.96,30.41,D
-12.96596,26.42631,308.46,2.02,1.39,2024-06-27,1208,A,46,6.1NRT,297.2,12.12,D
-12.70208,28.38205,320.97,1.44,1.19,2024-06-27,1208,A,70,6.1NRT,295.43,26.01,D
-12.77879,27.79635,323.44,1.58,1.24,2024-06-27,1208,A,79,6.1NRT,298.32,33.43,D
-12.90053,26.84704,324.8,1.87,1.34,2024-06-27,1208,A,50,6.1NRT,298.71,38.33,D
-12.90268,26.83009,335.69,1.88,1.34,2024-06-27,1208,A,87,6.1NRT,298.21,75.61,D
-11.45375,36.80896,315.32,1.63,1.26,2024-06-27,1208,A,54,6.1NRT,294.92,14.97,D
-13.09931,24.88427,314.37,2.69,1.57,2024-06-27,1208,A,67,6.1NRT,298.84,33.17,D
-12.65955,28.29599,350.11,1.46,1.19,2024-06-27,1208,A,96,6.1NRT,299.04,99.13,D
-12.80672,27.12059,317.02,1.78,1.31,2024-06-27,1208,A,59,6.1NRT,299.32,25.31,D
-12.80873,27.10422,319.99,1.79,1.31,2024-06-27,1208,A,68,6.1NRT,298.95,30,D
-12.95365,25.89865,311.59,2.23,1.45,2024-06-27,1208,A,51,6.1NRT,298.64,18.92,D
-13.27705,23.00733,311.29,3.8,1.82,2024-06-27,1208,A,50,6.1NRT,300.13,37.45,D
-13.4083,21.7377,312.18,4.79,2,2024-06-27,1208,A,61,6.1NRT,299.2,47.58,D
-12.81085,27.11609,315.71,1.78,1.31,2024-06-27,1208,A,71,6.1NRT,297.98,25.14,D
-12.81298,27.09977,312.75,1.79,1.31,2024-06-27,1208,A,66,6.1NRT,297.98,17.98,D
-13.0946,24.87881,312.4,2.69,1.57,2024-06-27,1208,A,63,6.1NRT,298.62,26.91,D
-12.79713,27.13072,330.7,1.78,1.31,2024-06-27,1208,A,85,6.1NRT,297.33,59.56,D
-12.79924,27.11445,335.21,1.78,1.31,2024-06-27,1208,A,88,6.1NRT,299.3,74.27,D
-12.95238,25.91414,308.92,2.22,1.44,2024-06-27,1208,A,49,6.1NRT,297.89,14.48,D
-12.95491,25.89395,308.92,2.23,1.45,2024-06-27,1208,A,51,6.1NRT,298.46,13.77,D
-11.0855,38.63299,315.88,2.29,1.46,2024-06-27,1208,A,65,6.1NRT,298.04,23.26,D
-13.01548,25.29686,309.78,2.49,1.52,2024-06-27,1208,A,44,6.1NRT,296.78,18.07,D
-13.09062,24.67625,325.41,2.79,1.6,2024-06-27,1208,A,81,6.1NRT,300.88,82.06,D
-12.82903,26.69374,319.62,1.92,1.35,2024-06-27,1208,A,75,6.1NRT,296.11,35.53,D
-12.83124,26.67625,323.79,1.93,1.36,2024-06-27,1208,A,80,6.1NRT,298.45,47.09,D
-12.88577,26.24129,310.24,2.09,1.41,2024-06-27,1208,A,58,6.1NRT,297.31,17.02,D
-12.8881,26.22257,319.52,2.09,1.41,2024-06-27,1208,A,75,6.1NRT,298.82,40.1,D
-12.96988,25.55922,307.46,2.37,1.49,2024-06-27,1208,A,37,6.1NRT,297.05,12.96,D
-13.00199,25.29511,312.5,2.49,1.52,2024-06-27,1208,A,64,6.1NRT,296.84,26.89,D
-13.07342,24.69979,314.88,2.78,1.59,2024-06-27,1208,A,68,6.1NRT,297.94,38.83,D
-13.07641,24.67463,391.34,2.79,1.6,2024-06-27,1208,A,100,6.1NRT,305.24,895,D
-13.07939,24.64952,330.95,2.8,1.6,2024-06-27,1208,A,85,6.1NRT,297.4,112.99,D
-13.26971,23.00255,311.54,3.8,1.82,2024-06-27,1208,A,61,6.1NRT,299.82,41.29,D
-13.40912,21.73444,312.17,4.79,2,2024-06-27,1208,A,63,6.1NRT,299.39,50.87,D
-12.8756,26.22091,332.33,2.09,1.41,2024-06-27,1208,A,86,6.1NRT,297.67,81.35,D
-12.89685,26.04838,321.2,2.16,1.43,2024-06-27,1208,A,77,6.1NRT,297.64,46.19,D
-12.89926,26.02872,315.18,2.17,1.43,2024-06-27,1208,A,69,6.1NRT,297.21,29.57,D
-12.91884,25.86882,316.06,2.23,1.45,2024-06-27,1208,A,70,6.1NRT,297.81,32.16,D
-12.92131,25.84862,313.87,2.24,1.45,2024-06-27,1208,A,67,6.1NRT,297.87,26.78,D
-12.80777,26.36363,310.82,2.04,1.39,2024-06-27,1208,A,61,6.1NRT,296.03,19,D
-12.80999,26.34507,308.46,2.04,1.39,2024-06-27,1208,A,26,6.1NRT,295.84,13.15,D
-12.80469,26.35618,316.59,2.04,1.39,2024-06-27,1208,A,72,6.1NRT,296.22,33.74,D
-12.88856,25.69112,310.55,2.3,1.47,2024-06-27,1208,A,57,6.1NRT,296.67,19.93,D
-12.87294,25.71024,308.17,2.29,1.47,2024-06-27,1208,A,40,6.1NRT,296.56,15.14,D
-12.87551,25.68945,308.23,2.3,1.47,2024-06-27,1208,A,42,6.1NRT,296.56,14.76,D
